timestamp,elapsed_time,log_number,test_mode,person_detected,person_x_mm,person_y_mm,person_distance_mm,person_angle_deg,person_confidence,time_since_person_update_ms,robot_x_mm,robot_y_mm,robot_orientation_deg,imu_yaw_raw,imu_yaw_smoothed,imu_roll,imu_pitch,imu_angular_vel_z,imu_update_rate,imu_drift_estimate,attr_force_x,attr_force_y,attr_force_magnitude,attr_force_direction_deg,repul_force_x,repul_force_y,repul_force_magnitude,repul_force_direction_deg,num_obstacles_in_range,closest_obstacle_dist_mm,closest_obstacle_angle_deg,total_force_x,total_force_y,total_force_magnitude,total_force_direction_deg,expected_direction_to_person_deg,force_direction_deg,direction_error_deg,direction_mismatch_flag,commanded_direction,commanded_speed,motor_1_speed,motor_2_speed,nav_state,nav_state_changed,goal_reached,stuck_detected,time_in_current_state_s,anomaly_detected,anomaly_type,calculation_time_ms,obstacles_filtered_for_person
1764554411.0988743,4.059,11,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.26,0
1764554411.1402473,4.100,12,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.36,0
1764554411.1797159,4.140,13,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.35,0
1764554411.2200236,4.180,14,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.29,0
1764554411.260298,4.220,15,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.34,0
1764554411.2998993,4.260,16,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554411.340187,4.300,17,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.23,0
1764554411.381109,4.341,18,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.19,0
1764554411.421196,4.381,19,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.35,0
1764554411.460438,4.420,20,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.29,0
1764554411.5004787,4.460,21,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.21,0
1764554411.5406687,4.501,22,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.35,0
1764554411.5808413,4.541,23,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.21,0
1764554411.620763,4.581,24,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.22,0
1764554411.6608508,4.621,25,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554411.7012756,4.661,26,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.33,0
1764554411.740389,4.700,27,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.21,0
1764554411.7813768,4.741,28,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.35,0
1764554411.821473,4.781,29,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.19,0
1764554411.8603103,4.820,30,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.20,0
1764554411.901334,4.861,31,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554411.9406672,4.901,32,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.30,0
1764554411.980702,4.941,33,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.22,0
1764554412.0208654,4.981,34,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.36,0
1764554412.061056,5.021,35,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.22,0
1764554412.1009398,5.061,36,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.20,0
1764554412.1411943,5.101,37,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554412.1805985,5.141,38,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.34,0
1764554412.2207487,5.181,39,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.23,0
1764554412.2608464,5.221,40,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554412.3009088,5.261,41,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.12,0
1764554412.3406124,5.301,42,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.27,0
1764554412.3813229,5.341,43,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554412.4205425,5.381,44,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.23,0
1764554412.4604647,5.420,45,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.20,0
1764554412.5005972,5.461,46,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554412.5407712,5.501,47,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.22,0
1764554412.5808818,5.541,48,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.36,0
1764554412.6211507,5.581,49,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.38,0
1764554412.6603732,5.620,50,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.21,0
1764554412.7012858,5.661,51,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.24,0
1764554412.7423837,5.702,52,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554412.7815976,5.742,53,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.21,0
1764554412.821446,5.781,54,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.18,0
1764554412.8605886,5.821,55,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.39,0
1764554412.9007716,5.861,56,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.19,0
1764554412.9406347,5.901,57,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.23,0
1764554412.9806948,5.941,58,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.37,0
1764554413.0208259,5.981,59,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.20,0
1764554413.0606182,6.021,60,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.18,0
1764554413.1006374,6.061,61,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0000,0.0,0.000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.00,0,9999.0,0.0,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,False,NONE,0.000,0,0,IDLE,False,False,True,0,True,STUCK_DETECTED,0.38,0
