timestamp,elapsed_time,log_number,test_mode,person_detected,person_x_mm,person_y_mm,person_distance_mm,person_angle_deg,person_confidence,time_since_person_update_ms,robot_x_mm,robot_y_mm,robot_orientation_deg,imu_yaw_raw,imu_yaw_smoothed,imu_roll,imu_pitch,imu_angular_vel_z,imu_update_rate,imu_drift_estimate,attr_force_x,attr_force_y,attr_force_magnitude,attr_force_direction_deg,repul_force_x,repul_force_y,repul_force_magnitude,repul_force_direction_deg,num_obstacles_in_range,closest_obstacle_dist_mm,closest_obstacle_angle_deg,total_force_x,total_force_y,total_force_magnitude,total_force_direction_deg,expected_direction_to_person_deg,force_direction_deg,direction_error_deg,direction_mismatch_flag,commanded_direction,commanded_speed,motor_1_speed,motor_2_speed,nav_state,nav_state_changed,goal_reached,stuck_detected,time_in_current_state_s,anomaly_detected,anomaly_type,calculation_time_ms,obstacles_filtered_for_person
1764557162.2938075,126.437,11,GENERAL,True,-97.3,1993.2,1995.6,357.20,0.976,0.0,3188.9,-4067.6,97.72,97.90,97.72,159.91,88.11,0.0107,10.0,0.000,1.1286,-0.0551,1.1299,-2.80,0.0000,0.0000,0.0000,0.00,0,1000.0,243.0,1.1286,-0.0551,1.1299,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.339,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.337169,126.481,12,GENERAL,True,-97.3,1993.2,1995.6,357.20,0.976,0.0,3188.3,-4063.3,97.66,97.15,97.66,159.21,88.01,0.0138,10.0,0.000,1.1286,-0.0551,1.1299,-2.80,0.0000,0.0000,0.0000,0.00,0,1000.0,243.0,1.1286,-0.0551,1.1299,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.339,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.3766558,126.520,13,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3187.8,-4059.5,97.54,96.46,97.54,158.48,88.13,-0.0011,10.0,-0.012,1.1277,-0.0572,1.1291,-2.91,0.0000,0.0000,0.0000,0.00,0,1000.0,243.0,1.1277,-0.0572,1.1291,-2.91,0.00,-2.91,0.00,False,FORWARDS,0.339,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557162.4137073,126.557,14,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3187.3,-4055.5,97.67,99.03,97.67,161.11,87.90,-0.0298,10.0,-0.013,1.1268,-0.0594,1.1283,-3.02,0.0000,0.0000,0.0000,0.00,0,1000.0,243.0,1.1268,-0.0594,1.1283,-3.02,0.00,-3.02,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557162.4607239,126.604,15,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3186.6,-4050.8,98.02,101.20,98.02,163.18,87.79,0.0096,10.0,0.012,1.1256,-0.0620,1.1273,-3.15,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1256,-0.0620,1.1273,-3.15,0.00,-3.15,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557162.4992757,126.643,16,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3186.1,-4046.9,98.36,101.01,98.36,163.00,87.59,0.0149,10.0,0.056,1.1246,-0.0641,1.1264,-3.26,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1246,-0.0641,1.1264,-3.26,0.00,-3.26,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557162.5493336,126.693,17,GENERAL,True,-99.2,1994.6,1997.1,357.15,0.973,0.0,3185.4,-4042.6,98.46,98.71,98.46,160.59,87.54,-0.0128,10.0,0.100,1.1269,-0.0560,1.1283,-2.85,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1269,-0.0560,1.1283,-2.85,357.15,-2.85,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.580743,126.724,18,GENERAL,True,-99.2,1994.6,1997.1,357.15,0.973,0.0,3184.9,-4038.7,98.34,96.56,98.34,158.20,87.97,-0.0277,10.0,0.133,1.1269,-0.0560,1.1283,-2.85,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1269,-0.0560,1.1283,-2.85,357.15,-2.85,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.6263363,126.770,19,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.970,0.0,3184.2,-4034.3,98.04,94.65,98.04,156.33,88.16,-0.0213,10.0,0.145,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.6632333,126.807,20,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.970,0.0,3183.7,-4030.5,97.83,95.61,97.83,157.27,88.18,-0.0096,10.0,0.144,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.7075305,126.851,21,GENERAL,True,-96.0,1995.1,1997.4,357.25,0.967,0.0,3183.1,-4026.2,97.80,97.63,97.80,159.20,88.06,0.0107,10.0,0.143,1.1266,-0.0542,1.1279,-2.75,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1266,-0.0542,1.1279,-2.75,357.25,-2.75,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.7459462,126.889,22,GENERAL,True,-96.0,1995.1,1997.4,357.25,0.967,0.0,3182.6,-4022.4,97.86,97.71,97.86,159.22,87.94,0.0085,10.0,0.144,1.1266,-0.0542,1.1279,-2.75,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1266,-0.0542,1.1279,-2.75,357.25,-2.75,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.7863448,126.930,23,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.967,0.0,3182.0,-4018.2,97.82,96.11,97.82,157.62,87.94,0.0213,10.0,0.143,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.8239717,126.968,24,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.967,0.0,3181.5,-4014.3,97.33,94.12,97.33,155.77,87.94,0.0107,10.0,0.121,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.8657906,127.009,25,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.967,0.0,3181.0,-4010.2,96.82,96.05,96.82,157.69,87.87,-0.0213,10.0,0.080,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.9085922,127.052,26,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.967,0.0,3180.5,-4005.8,96.57,98.58,96.57,160.29,87.67,-0.0341,10.0,0.032,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.9474175,127.091,27,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.967,0.0,3180.1,-4002.0,96.60,99.01,96.60,160.79,87.73,0.0288,10.0,-0.011,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557162.987693,127.131,28,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.967,0.0,3179.6,-3997.7,96.53,95.82,96.53,157.75,87.81,0.0362,10.0,-0.053,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.029787,127.173,29,GENERAL,True,-97.6,1994.9,1997.2,357.20,0.967,0.0,3179.1,-3993.8,96.58,95.14,96.58,157.05,87.78,-0.0011,10.0,-0.091,1.1268,-0.0551,1.1281,-2.80,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1268,-0.0551,1.1281,-2.80,357.20,-2.80,0.00,False,FORWARDS,0.338,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.0703537,127.214,30,GENERAL,True,-90.9,1963.2,1965.3,357.35,0.892,0.0,3178.6,-3989.5,96.71,96.88,96.71,158.80,87.77,-0.0277,10.0,-0.122,1.1638,-0.0539,1.1651,-2.65,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1638,-0.0539,1.1651,-2.65,357.35,-2.65,-0.00,False,FORWARDS,0.350,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.1089911,127.253,31,GENERAL,True,-90.9,1963.2,1965.3,357.35,0.892,0.0,3178.2,-3985.6,96.76,98.20,96.76,160.08,87.81,-0.0096,10.0,-0.149,1.1638,-0.0539,1.1651,-2.65,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1638,-0.0539,1.1651,-2.65,357.35,-2.65,-0.00,False,FORWARDS,0.350,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.1509626,127.294,32,GENERAL,True,-90.9,1963.2,1965.3,357.35,0.892,0.0,3177.6,-3981.1,96.69,97.02,96.69,159.01,87.81,0.0192,10.0,-0.176,1.1638,-0.0539,1.1651,-2.65,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.1638,-0.0539,1.1651,-2.65,357.35,-2.65,-0.00,False,FORWARDS,0.350,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.1859682,127.330,33,GENERAL,True,-90.9,1963.2,1965.3,357.35,0.892,0.0,3177.2,-3977.3,96.70,96.18,96.70,158.21,87.76,-0.0043,10.0,-0.202,1.1638,-0.0539,1.1651,-2.65,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.1638,-0.0539,1.1651,-2.65,357.35,-2.65,-0.00,False,FORWARDS,0.350,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.2325745,127.376,34,GENERAL,True,-93.9,1934.5,1936.8,357.22,0.931,0.0,3176.6,-3972.8,96.97,96.82,96.97,158.91,87.64,-0.0043,10.0,-0.217,1.1982,-0.0581,1.1997,-2.78,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.1982,-0.0581,1.1997,-2.78,357.22,-2.78,0.00,False,FORWARDS,0.360,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,5
1764557163.269641,127.413,35,GENERAL,True,-93.9,1934.5,1936.8,357.22,0.931,0.0,3176.1,-3968.7,97.08,97.19,97.08,159.31,87.67,-0.0128,10.0,-0.229,1.1982,-0.0581,1.1997,-2.78,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.1982,-0.0581,1.1997,-2.78,357.22,-2.78,0.00,False,FORWARDS,0.360,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,5
1764557163.3147883,127.458,36,GENERAL,True,-96.2,1919.1,1921.5,357.13,0.959,0.0,3175.6,-3964.2,96.92,96.90,96.92,159.08,87.65,0.0011,10.0,-0.244,1.2173,-0.0610,1.2188,-2.87,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2173,-0.0610,1.2188,-2.87,357.13,-2.87,0.00,False,FORWARDS,0.366,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,5
1764557163.3477654,127.491,37,GENERAL,True,-96.2,1919.1,1921.5,357.13,0.959,0.0,3175.1,-3960.1,96.67,96.50,96.67,158.73,87.66,0.0085,10.0,-0.266,1.2173,-0.0610,1.2188,-2.87,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2173,-0.0610,1.2188,-2.87,357.13,-2.87,0.00,False,FORWARDS,0.366,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,5
1764557163.393658,127.537,38,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3174.6,-3955.6,96.74,96.60,96.74,158.84,87.70,-0.0064,10.0,-0.284,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,5
1764557163.4297721,127.573,39,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3174.1,-3951.3,96.92,96.93,96.92,159.23,87.65,0.0011,10.0,-0.297,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,5
1764557163.4765332,127.620,40,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3173.4,-3946.3,96.96,97.22,96.96,159.61,87.62,0.0138,10.0,-0.308,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,3
1764557163.5155363,127.659,41,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3172.9,-3942.1,96.82,96.83,96.82,159.28,87.58,0.0160,10.0,-0.322,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,950.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,3
1764557163.556031,127.700,42,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3172.4,-3937.6,96.70,95.85,96.70,158.44,87.56,0.0053,10.0,-0.339,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,2
1764557163.5955496,127.739,43,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3171.9,-3933.2,96.70,96.13,96.70,158.77,87.58,-0.0117,10.0,-0.354,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,2
1764557163.6351864,127.779,44,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3171.4,-3928.8,96.73,97.17,96.73,159.84,87.65,-0.0032,10.0,-0.368,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.6744664,127.818,45,GENERAL,True,-102.4,1912.0,1914.7,356.93,0.957,0.0,3170.8,-3924.2,96.69,96.80,96.69,159.57,87.67,0.0128,10.0,-0.382,1.2257,-0.0657,1.2274,-3.07,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2257,-0.0657,1.2274,-3.07,356.93,-3.07,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,1
1764557163.7121198,127.856,46,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3170.4,-3920.1,96.58,95.82,96.58,158.76,87.61,0.0064,10.0,-0.398,1.2246,-0.0682,1.2265,-3.19,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2246,-0.0682,1.2265,-3.19,0.00,-3.19,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557163.757417,127.901,47,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3169.8,-3915.2,96.52,95.90,96.52,158.94,87.66,-0.0170,10.0,-0.415,1.2234,-0.0713,1.2255,-3.33,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2234,-0.0713,1.2255,-3.33,0.00,-3.33,0.00,False,FORWARDS,0.368,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557163.7928188,127.936,48,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3169.4,-3911.3,96.49,96.25,96.49,159.44,87.58,0.0107,10.0,-0.432,1.2224,-0.0737,1.2246,-3.45,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2224,-0.0737,1.2246,-3.45,0.00,-3.45,0.00,False,FORWARDS,0.367,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557163.8353949,127.979,49,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3168.8,-3906.6,96.44,96.43,96.44,159.74,87.61,-0.0149,10.0,-0.449,1.2212,-0.0766,1.2236,-3.59,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2212,-0.0766,1.2236,-3.59,0.00,-3.59,0.00,False,FORWARDS,0.367,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557163.873099,128.017,50,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3168.4,-3902.5,96.34,96.27,96.34,159.66,87.62,0.0075,10.0,-0.467,1.2201,-0.0791,1.2226,-3.71,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2201,-0.0791,1.2226,-3.71,0.00,-3.71,0.00,False,FORWARDS,0.367,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557163.915483,128.059,51,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3167.9,-3897.9,96.20,95.42,96.20,159.03,87.62,0.0021,10.0,-0.488,1.2189,-0.0820,1.2216,-3.85,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2189,-0.0820,1.2216,-3.85,0.00,-3.85,0.00,False,FORWARDS,0.366,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557163.9575324,128.101,52,GENERAL,True,-100.1,1891.4,1894.0,356.97,0.948,0.0,3167.4,-3893.6,96.16,95.41,96.16,159.11,87.57,0.0064,10.0,-0.508,1.2527,-0.0663,1.2544,-3.03,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2527,-0.0663,1.2544,-3.03,356.97,-3.03,-0.00,False,FORWARDS,0.376,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,3
1764557163.9954581,128.139,53,GENERAL,True,-100.1,1891.4,1894.0,356.97,0.948,0.0,3166.9,-3889.2,96.11,95.66,96.11,159.45,87.58,-0.0096,10.0,-0.529,1.2527,-0.0663,1.2544,-3.03,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2527,-0.0663,1.2544,-3.03,356.97,-3.03,-0.00,False,FORWARDS,0.376,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,3
1764557164.036008,128.180,54,GENERAL,True,-100.1,1891.4,1894.0,356.97,0.948,0.0,3166.5,-3884.7,95.94,95.40,95.94,159.29,87.64,-0.0011,10.0,-0.552,1.2527,-0.0663,1.2544,-3.03,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2527,-0.0663,1.2544,-3.03,356.97,-3.03,-0.00,False,FORWARDS,0.376,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,2
1764557164.0765765,128.220,55,GENERAL,True,-100.1,1891.4,1894.0,356.97,0.948,0.0,3166.0,-3880.2,95.79,95.38,95.79,159.38,87.65,0.0000,10.0,-0.577,1.2527,-0.0663,1.2544,-3.03,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2527,-0.0663,1.2544,-3.03,356.97,-3.03,-0.00,False,FORWARDS,0.376,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,2
1764557164.1179807,128.262,56,GENERAL,True,-106.0,1867.9,1870.9,356.75,0.981,0.0,3165.5,-3875.5,95.73,95.22,95.73,159.33,87.65,-0.0011,10.0,-0.602,1.2836,-0.0729,1.2856,-3.25,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2836,-0.0729,1.2856,-3.25,356.75,-3.25,0.00,False,FORWARDS,0.386,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,2
1764557164.1559975,128.300,57,GENERAL,True,-106.0,1867.9,1870.9,356.75,0.981,0.0,3165.1,-3871.0,95.65,95.05,95.65,159.35,87.53,0.0075,10.0,-0.627,1.2836,-0.0729,1.2856,-3.25,0.0000,0.0000,0.0000,0.00,0,900.0,243.0,1.2836,-0.0729,1.2856,-3.25,356.75,-3.25,0.00,False,FORWARDS,0.386,0,0,STUCK,False,False,True,0,True,STUCK_DETECTED,0.00,2
